"","Face_response","Face_confidence","Face_Onset_Time","Face_Position","Noise_Number","Face_Size","Opacity","Direction_Report","subnumber","block_number"
"4591",1,2,25.5538827749997,7,228,7,0.3,1,"24MP",5
"4592",1,1,30.666208227,5,361,6,0.1,2,"24MP",5
"4593",1,4,37.6340086770001,7,101,9,0.7,2,"24MP",5
"4594",1,1,42.7465255679999,7,270,8,0.2,1,"24MP",5
"4595",1,4,47.906284826,7,46,8,0.6,2,"24MP",5
"4596",1,1,53.3532377779998,7,400,6,0.4,2,"24MP",5
"4597",1,4,58.9456511019998,5,430,6,0.5,2,"24MP",5
"4598",1,3,64.033767292,5,136,8,0.3,2,"24MP",5
"4599",1,1,69.202703723,-5,417,8,0.1,1,"24MP",5
"4600",1,4,74.3942914609997,-5,244,9,0.7,1,"24MP",5
"4601",1,1,79.3544770079998,5,184,7,0.2,1,"24MP",5
"4602",1,3,84.954002428,-5,318,6,0.6,1,"24MP",5
"4603",1,1,89.9223484599997,7,5,9,0.4,1,"24MP",5
"4604",1,4,96.201573759,-5,119,7,0.5,1,"24MP",5
"4605",1,1,101.217736852,5,310,8,0.3,2,"24MP",5
"4606",1,1,0.0177725549997376,7,266,6,0.1,1,"24MP",6
"4607",1,4,5.20260027399991,7,282,7,0.6,2,"24MP",6
"4608",1,1,10.1942066030001,5,186,9,0.3,1,"24MP",6
"4609",1,1,15.3945432330001,-7,78,6,0.2,2,"24MP",6
"4610",1,1,20.6289022739998,-7,68,6,0.4,0,"24MP",6
"4611",1,4,28.1703300700001,-5,413,7,0.7,1,"24MP",6
"4612",1,4,32.8258280280002,5,382,9,0.5,2,"24MP",6
"4613",1,2,37.8896986230002,5,8,7,0.1,2,"24MP",6
"4614",1,4,42.8257832079998,-5,196,7,0.6,1,"24MP",6
"4615",1,1,47.4261919979999,7,96,6,0.3,2,"24MP",6
"4616",1,1,52.6020644619998,-7,260,9,0.2,2,"24MP",6
"4617",1,1,58.995064106,5,196,8,0.4,2,"24MP",6
"4618",1,4,64.0105781080001,-5,256,6,0.7,1,"24MP",6
"4619",1,3,69.7627277040001,7,284,9,0.5,2,"24MP",6
"4620",1,1,75.5142357639997,-5,236,9,0.1,2,"24MP",6
"4621",1,4,81.4017753210001,5,247,7,0.6,2,"24MP",6
"4622",1,1,86.5219905280001,-7,100,8,0.3,2,"24MP",6
"4623",1,1,92.2650322969998,5,139,7,0.2,1,"24MP",6
"4624",1,3,97.7212418459999,-7,302,9,0.4,1,"24MP",6
"4625",1,4,103.954061924,5,348,9,0.7,2,"24MP",6
"4626",1,3,0.0116045920003671,5,59,8,0.7,2,"25MP",0
"4627",1,3,4.92016176099969,-5,215,8,0.4,1,"25MP",0
"4628",1,2,10.081586622,7,370,6,0.3,2,"25MP",0
"4629",1,2,15.7544956209995,5,182,6,0.2,1,"25MP",0
"4630",1,2,21.4029036649999,5,211,6,0.5,2,"25MP",0
"4631",1,2,27.1692110280001,5,257,9,0.1,1,"25MP",0
"4632",1,2,33.129961443,5,50,9,0.6,2,"25MP",0
"4633",1,3,39.4979305520001,-5,219,7,0.7,1,"25MP",0
"4634",1,2,44.6589243830003,7,247,6,0.4,1,"25MP",0
"4635",1,2,49.7218675849999,-7,66,9,0.3,2,"25MP",0
"4636",1,2,56.3927907790003,7,185,8,0.2,1,"25MP",0
"4637",1,2,61.2209091960003,5,218,7,0.5,1,"25MP",0
"4638",1,3,67.1613258870002,5,324,9,0.1,2,"25MP",0
"4639",1,3,73.4895534340003,5,180,7,0.6,2,"25MP",0
"4640",1,3,78.5374158149998,7,192,7,0.7,2,"25MP",0
"4641",1,2,83.2010087649996,-7,152,8,0.4,1,"25MP",0
"4642",1,4,89.426159998,5,11,7,0.3,1,"25MP",0
"4643",1,3,94.8337703460002,7,69,8,0.2,1,"25MP",0
"4644",1,3,100.722144768,-7,181,9,0.5,2,"25MP",0
"4645",1,2,106.306189637,-7,226,9,0.1,1,"25MP",0
"4646",1,0,0.0180255590003071,-7,58,9,0.3,2,"25MP",1
"4647",1,4,8.15781940099987,-5,68,7,0.5,1,"25MP",1
"4648",1,4,13.8828585230003,5,86,8,0.4,2,"25MP",1
"4649",1,4,19.5782457710002,7,238,8,0.6,2,"25MP",1
"4650",1,3,24.8180759950001,-5,381,7,0.1,1,"25MP",1
"4651",1,3,30.2329436689997,-7,76,7,0.2,2,"25MP",1
"4652",1,4,35.4817586910003,7,348,8,0.7,2,"25MP",1
"4653",1,3,40.3384920380004,5,320,9,0.3,1,"25MP",1
"4654",1,4,46.6495293349999,-7,32,6,0.5,1,"25MP",1
"4655",1,2,51.6496642490001,5,366,6,0.4,2,"25MP",1
"4656",1,4,59.4095629599997,-5,52,8,0.6,1,"25MP",1
"4657",1,0,63.9372783959998,-7,197,9,0.1,2,"25MP",1
"4658",1,2,71.4623282550001,-7,408,9,0.2,2,"25MP",1
"4659",1,3,79.0818557209996,-7,402,6,0.7,1,"25MP",1
"4660",1,3,83.9296407920001,-5,367,6,0.3,1,"25MP",1
"4661",1,3,88.761851538,-7,193,8,0.5,1,"25MP",1
"4662",1,2,93.2249610890003,-5,93,9,0.4,2,"25MP",1
"4663",1,3,99.2815413469998,7,234,6,0.6,1,"25MP",1
"4664",1,3,104.448713682,7,188,8,0.1,1,"25MP",1
"4665",1,2,110.593582547,-7,331,9,0.2,1,"25MP",1
"4666",1,2,0.017745338000168,7,271,7,0.1,2,"25MP",2
"4667",1,2,7.11458205400049,7,351,8,0.2,2,"25MP",2
"4668",1,1,13.0986320540005,-7,158,6,0.3,2,"25MP",2
"4669",1,1,19.9062651780005,5,44,7,0.4,1,"25MP",2
"4670",1,4,24.5701403479998,-7,306,8,0.6,1,"25MP",2
"4671",1,4,29.4818391620001,7,350,9,0.7,2,"25MP",2
"4672",1,4,33.9459488270004,-5,221,7,0.5,1,"25MP",2
"4673",1,4,38.1858077819998,5,168,6,0.1,1,"25MP",2
"4674",1,0,43.2421732610001,-7,321,9,0.2,1,"25MP",2
"4675",1,3,51.696350704,7,167,6,0.3,1,"25MP",2
"4676",1,4,57.7151096879998,5,280,8,0.4,1,"25MP",2
"4677",1,2,62.7214378440003,5,69,7,0.6,2,"25MP",2
"4678",1,4,68.1459400580006,-7,323,8,0.7,1,"25MP",2
"4679",1,0,73.2266740519999,7,180,8,0.5,2,"25MP",2
"4680",1,3,80.3663088130006,-5,191,9,0.1,1,"25MP",2
"4681",1,2,85.4819520340006,-5,96,9,0.2,1,"25MP",2
"4682",1,2,91.7063566900006,7,159,9,0.3,1,"25MP",2
"4683",1,2,96.9861048950006,5,128,9,0.4,2,"25MP",2
"4684",1,3,103.194312462,7,17,6,0.6,2,"25MP",2
"4685",1,4,108.18659448,-7,38,8,0.7,1,"25MP",2
"4686",1,2,0.0183686860000307,7,193,8,0.7,1,"25MP",3
"4687",1,1,5.09828580099929,7,327,7,0.3,1,"25MP",3
"4688",1,1,10.5784146079995,-7,121,9,0.2,1,"25MP",3
"4689",1,1,16.9229808310001,7,421,8,0.1,2,"25MP",3
"4690",1,4,22.7548237709998,-7,182,6,0.6,1,"25MP",3
"4691",1,4,27.4176459789996,-5,132,6,0.5,1,"25MP",3
"4692",1,4,31.7996453369997,7,167,9,0.4,1,"25MP",3
"4693",1,3,37.3940516269995,5,113,6,0.7,2,"25MP",3
"4694",1,4,43.6423323549998,-5,181,6,0.3,1,"25MP",3
"4695",1,2,48.3068062060001,5,191,6,0.2,1,"25MP",3
"4696",1,2,53.1337268339994,-7,403,8,0.1,1,"25MP",3
"4697",1,4,59.2744055200001,5,402,7,0.6,2,"25MP",3
"4698",1,4,64.0420478789993,-5,14,9,0.5,1,"25MP",3
"4699",1,4,68.307932441,7,47,9,0.4,2,"25MP",3
"4700",1,4,72.5706396199994,5,330,6,0.7,2,"25MP",3
"4701",1,2,76.913964718,-7,251,7,0.3,1,"25MP",3
"4702",1,2,82.30587715,5,415,6,0.2,1,"25MP",3
"4703",1,0,88.6830358339994,7,422,6,0.1,2,"25MP",3
"4704",1,4,95.5429470999998,5,187,9,0.6,2,"25MP",3
"4705",1,3,100.786434099,5,101,8,0.5,1,"25MP",3
"4706",1,4,0.0176153219999833,-7,177,7,0.6,1,"25MP",4
"4707",1,3,5.94756841299932,-5,16,9,0.1,1,"25MP",4
"4708",1,4,11.2751546319996,-5,183,6,0.7,1,"25MP",4
"4709",1,4,17.8989378389997,5,73,6,0.2,1,"25MP",4
"4710",1,2,23.4261204739996,7,55,8,0.5,1,"25MP",4
"4711",1,1,28.7863546139997,5,207,8,0.4,2,"25MP",4
"4712",1,2,36.6503850109993,-5,418,6,0.3,1,"25MP",4
"4713",1,4,41.1145073749994,-5,85,7,0.6,1,"25MP",4
"4714",1,2,47.5472192609996,5,113,6,0.1,2,"25MP",4
"4715",1,1,54.6105364539999,7,25,7,0.7,1,"25MP",4
"4716",1,1,60.2029683209994,5,284,7,0.2,2,"25MP",4
"4717",1,1,66.5396648439992,7,4,9,0.5,2,"25MP",4
"4718",1,4,71.6177972839996,-5,36,6,0.4,1,"25MP",4
"4719",1,4,76.3380160499992,7,400,9,0.3,2,"25MP",4
"4720",1,4,80.5778680249996,-7,1,6,0.6,1,"25MP",4
"4721",1,3,84.7627641159988,5,118,7,0.1,1,"25MP",4
"4722",1,4,89.2187956129992,-7,29,9,0.7,1,"25MP",4
"4723",1,2,94.0342613769999,-5,78,9,0.2,2,"25MP",4
"4724",1,4,100.209481518,-5,173,9,0.5,1,"25MP",4
"4725",1,2,104.385051942,5,270,6,0.4,2,"25MP",4
"4726",1,2,0.0169824540007539,-7,6,8,0.1,1,"25MP",5
"4727",1,2,5.76182072300071,-5,28,6,0.4,1,"25MP",5
"4728",1,2,11.3222450150006,-5,407,7,0.2,1,"25MP",5
"4729",1,2,15.9464608790004,-5,148,8,0.3,1,"25MP",5
"4730",1,4,21.4739351419994,5,165,9,0.6,1,"25MP",5
"4731",1,4,25.7779186909993,-7,2,7,0.7,1,"25MP",5
"4732",1,4,29.9620467990007,7,375,6,0.5,2,"25MP",5
"4733",1,3,34.6822564720005,-5,224,7,0.1,1,"25MP",5
"4734",1,4,39.6582279239992,-7,425,7,0.4,1,"25MP",5
"4735",1,2,44.3968958570003,7,176,6,0.2,1,"25MP",5
"4736",1,4,49.4422084489997,-7,361,7,0.3,1,"25MP",5
"4737",1,4,53.6176988419993,-5,235,6,0.6,1,"25MP",5
"4738",1,4,57.8509849809998,5,255,6,0.7,2,"25MP",5
"4739",1,4,62.1298851020001,7,361,8,0.5,2,"25MP",5
"4740",1,1,66.362723237,-5,91,7,0.1,1,"25MP",5
"4741",1,1,72.1620191519996,5,84,7,0.4,1,"25MP",5
"4742",1,2,78.1141817930002,5,3,9,0.2,1,"25MP",5
"4743",1,1,82.2261632579994,-7,319,8,0.3,1,"25MP",5
"4744",1,4,87.1219567919998,5,246,6,0.6,2,"25MP",5
"4745",1,4,91.2900209769996,5,281,7,0.7,2,"25MP",5
"4746",1,4,0.0199587759998394,7,159,8,0.7,2,"25MP",6
"4747",1,2,5.77039363900076,7,19,8,0.2,1,"25MP",6
"4748",1,3,11.2898764199999,5,264,9,0.1,1,"25MP",6
"4749",1,1,15.7223955690006,-7,120,8,0.4,1,"25MP",6
"4750",1,1,21.6342919569997,-5,262,7,0.5,2,"25MP",6
"4751",1,1,25.7937989420006,-5,383,8,0.3,1,"25MP",6
"4752",1,1,30.0498041440005,7,65,8,0.6,1,"25MP",6
"4753",1,1,35.0492333180009,7,259,8,0.7,2,"25MP",6
"4754",1,1,40.0180801890001,5,72,6,0.2,1,"25MP",6
"4755",1,1,44.730246911,5,283,7,0.1,1,"25MP",6
"4756",1,4,50.9614629950011,-5,73,6,0.4,1,"25MP",6
"4757",1,4,56.3215821819995,-7,354,6,0.5,1,"25MP",6
"4758",1,2,60.4981249400007,5,13,8,0.3,2,"25MP",6
"4759",1,4,64.9070292020006,-5,28,9,0.6,1,"25MP",6
"4760",1,4,69.6172959300002,-5,124,9,0.7,1,"25MP",6
"4761",1,1,73.7618978070004,7,421,6,0.2,2,"25MP",6
"4762",1,1,78.7860301849996,5,199,8,0.1,1,"25MP",6
"4763",1,1,84.8409617489997,7,357,9,0.4,1,"25MP",6
"4764",1,4,89.4825923219996,-5,221,6,0.5,1,"25MP",6
"4765",1,4,93.7537107139997,-5,293,9,0.3,1,"25MP",6
"4766",1,2,0.0250510119985847,7,212,9,0.2,1,"26MP",0
"4767",1,4,6.07274620200042,-5,117,9,0.6,1,"26MP",0
"4768",1,1,11.1822919080005,-5,96,6,0.3,2,"26MP",0
"4769",1,4,17.4101251889988,7,335,7,0.4,2,"26MP",0
"4770",1,4,22.1369496709995,5,275,9,0.5,2,"26MP",0
"4771",1,1,27.1449145049992,7,323,6,0.1,1,"26MP",0
"4772",1,4,31.9295394189976,5,231,8,0.7,2,"26MP",0
"4773",1,2,37.0041490269978,-5,170,9,0.2,1,"26MP",0
"4774",1,4,42.8352434529988,-5,184,6,0.6,1,"26MP",0
"4775",1,4,47.4644274079983,5,195,8,0.3,2,"26MP",0
"4776",1,3,52.2168941199998,-7,228,6,0.4,1,"26MP",0
"4777",1,4,57.3857200069979,7,151,6,0.5,2,"26MP",0
"4778",1,1,62.5397082439995,-5,137,7,0.1,1,"26MP",0
"4779",1,4,67.3699803259988,-7,271,9,0.7,1,"26MP",0
"4780",1,2,72.2604330249997,7,197,8,0.2,1,"26MP",0
"4781",1,4,79.1770336259979,-7,69,9,0.6,1,"26MP",0
"4782",1,1,83.8726405470006,7,193,7,0.3,1,"26MP",0
"4783",1,4,88.648859197001,7,70,8,0.4,2,"26MP",0
"4784",1,4,93.2723045790008,5,403,8,0.5,2,"26MP",0
"4785",1,1,97.9297616399999,5,318,7,0.1,1,"26MP",0
"4786",1,4,0.0184372980002081,-7,129,7,0.6,1,"26MP",1
"4787",1,4,4.54582384300011,-5,311,7,0.3,1,"26MP",1
"4788",1,2,8.70418239799983,-5,401,6,0.1,1,"26MP",1
"4789",1,4,12.9462232110018,5,83,6,0.7,2,"26MP",1
"4790",1,4,17.2577704739997,-5,348,9,0.4,1,"26MP",1
"4791",1,4,21.7059769670013,-7,281,8,0.5,1,"26MP",1
"4792",1,4,25.842382220002,7,359,6,0.2,2,"26MP",1
"4793",1,4,30.6185103280004,-5,287,6,0.6,2,"26MP",1
"4794",1,4,34.7858845340015,7,77,6,0.3,2,"26MP",1
"4795",1,1,39.296617865999,7,299,9,0.1,1,"26MP",1
"4796",1,4,43.906137017002,-5,54,9,0.7,1,"26MP",1
"4797",1,4,48.0582737530021,5,5,8,0.4,2,"26MP",1
"4798",1,4,52.321711042001,-7,235,6,0.5,1,"26MP",1
"4799",1,1,56.6657844600013,-7,334,9,0.2,1,"26MP",1
"4800",1,4,61.1619642740006,7,343,9,0.6,2,"26MP",1
"4801",1,4,65.5387763290018,5,196,6,0.3,2,"26MP",1
"4802",1,1,69.8985040709995,-7,306,9,0.1,1,"26MP",1
"4803",1,4,74.3855961480003,-5,237,7,0.7,1,"26MP",1
"4804",1,4,78.6095930379997,-7,112,6,0.4,1,"26MP",1
"4805",1,4,82.8907783329996,5,107,6,0.5,2,"26MP",1
"4806",1,4,0.0207404299981135,-5,208,8,0.4,1,"26MP",2
"4807",1,4,4.40147889400032,-5,10,6,0.5,1,"26MP",2
"4808",1,1,8.60203054599697,5,151,8,0.1,1,"26MP",2
"4809",1,4,13.5862020539971,-7,111,6,0.6,1,"26MP",2
"4810",1,3,17.8092230389993,-5,88,7,0.3,1,"26MP",2
"4811",1,4,21.984922034997,-5,412,8,0.7,1,"26MP",2
"4812",1,1,26.2251638989983,7,212,9,0.2,1,"26MP",2
"4813",1,4,30.6008235579975,-7,25,8,0.4,1,"26MP",2
"4814",1,4,35.200682011,7,371,8,0.5,2,"26MP",2
"4815",1,2,39.5130749819982,-7,299,7,0.1,1,"26MP",2
"4816",1,4,43.865356094997,-7,429,6,0.6,1,"26MP",2
"4817",1,4,48.257568871999,-7,81,7,0.3,2,"26MP",2
"4818",1,4,53.1617158869994,7,221,7,0.7,2,"26MP",2
"4819",1,1,57.3856924949978,7,395,6,0.2,1,"26MP",2
"4820",1,4,61.8738740959998,5,252,9,0.4,2,"26MP",2
"4821",1,4,65.9374498340003,-5,143,9,0.5,1,"26MP",2
"4822",1,1,70.2098367489998,5,101,6,0.1,1,"26MP",2
"4823",1,4,75.3612480759984,-5,90,6,0.6,1,"26MP",2
"4824",1,4,79.4510100529988,-7,21,7,0.3,1,"26MP",2
"4825",1,4,83.5771456949988,-7,250,9,0.7,1,"26MP",2
"4826",1,4,0.0181504719985242,5,137,6,0.7,2,"26MP",3
"4827",1,3,4.14542031599922,7,123,6,0.1,1,"26MP",3
"4828",1,3,9.21040236300178,7,181,7,0.2,1,"26MP",3
"4829",1,4,13.4575547690001,-7,247,7,0.6,1,"26MP",3
"4830",1,4,17.5452952609994,5,401,9,0.3,2,"26MP",3
"4831",1,4,21.6821316370006,5,175,7,0.4,2,"26MP",3
"4832",1,4,25.7377114209994,-5,355,6,0.5,1,"26MP",3
"4833",1,4,29.8742711779996,-5,258,6,0.7,1,"26MP",3
"4834",1,2,34.0091860969987,7,221,9,0.1,2,"26MP",3
"4835",1,2,38.4574593789985,7,260,8,0.2,1,"26MP",3
"4836",1,4,43.0343367519999,5,333,7,0.6,2,"26MP",3
"4837",1,4,47.513629721001,7,351,8,0.3,2,"26MP",3
"4838",1,4,51.8032739240007,-5,176,9,0.4,1,"26MP",3
"4839",1,4,55.9055789490012,-7,10,6,0.5,1,"26MP",3
"4840",1,4,59.9782290049989,-5,178,9,0.7,1,"26MP",3
"4841",1,1,64.074089280999,-7,219,9,0.1,1,"26MP",3
"4842",1,1,68.4579152469996,7,119,9,0.2,1,"26MP",3
"4843",1,4,72.9857486239998,-5,186,6,0.6,1,"26MP",3
"4844",1,4,77.1694967510011,-5,55,9,0.3,1,"26MP",3
"4845",1,4,81.2736012560017,-7,246,7,0.4,1,"26MP",3
"4846",1,4,0.018688629999815,-5,171,7,0.5,1,"26MP",4
"4847",1,4,4.13710599999831,5,415,8,0.6,2,"26MP",4
"4848",1,4,8.4659295599995,7,231,6,0.4,2,"26MP",4
"4849",1,4,12.5301757230009,5,34,6,0.3,2,"26MP",4
"4850",1,4,16.5462069679998,7,305,9,0.7,2,"26MP",4
"4851",1,1,20.6654136290017,-7,54,7,0.1,1,"26MP",4
"4852",1,1,25.4021171109998,-5,18,8,0.2,1,"26MP",4
"4853",1,4,29.5850619869998,7,274,9,0.5,2,"26MP",4
"4854",1,4,33.8032434650013,5,193,9,0.6,2,"26MP",4
"4855",1,4,38.225491262001,-5,105,9,0.4,1,"26MP",4
"4856",1,3,42.3298198939992,7,115,7,0.3,2,"26MP",4
"4857",1,4,46.3621869769995,7,293,6,0.7,2,"26MP",4
"4858",1,1,50.3861025199985,5,151,8,0.1,2,"26MP",4
"4859",1,1,54.5052282799988,-7,36,9,0.2,1,"26MP",4
"4860",1,4,58.601329131001,7,274,7,0.5,2,"26MP",4
"4861",1,4,62.769540655001,-5,262,7,0.6,1,"26MP",4
"4862",1,2,66.8171333210012,-7,267,8,0.4,2,"26MP",4
"4863",1,2,71.7859567240012,-7,100,6,0.3,2,"26MP",4
"4864",1,4,76.218324884001,-5,199,9,0.7,1,"26MP",4
"4865",1,2,80.289368152,7,285,7,0.1,1,"26MP",4
"4866",1,4,0.0186327889969107,7,181,7,0.6,1,"26MP",5
"4867",1,2,4.17964148399915,-5,257,8,0.2,1,"26MP",5
"4868",1,2,8.55344008099928,-7,65,6,0.3,1,"26MP",5
"4869",1,2,12.7051319969978,-7,377,8,0.4,1,"26MP",5
"4870",1,1,16.8345435849988,7,271,9,0.1,1,"26MP",5
"4871",1,4,20.9854631589988,5,286,6,0.7,2,"26MP",5
"4872",1,4,25.1215413749997,5,31,8,0.5,2,"26MP",5
"4873",1,4,29.2178619529986,5,201,9,0.6,2,"26MP",5
"4874",1,3,33.3937277899968,7,63,6,0.2,2,"26MP",5
"4875",1,3,37.4585011949966,7,327,6,0.3,2,"26MP",5
"4876",1,4,41.4986550279973,-5,369,7,0.4,1,"26MP",5
"4877",1,1,45.6574005349976,-7,292,8,0.1,1,"26MP",5
"4878",1,4,49.8420164179988,5,78,6,0.7,2,"26MP",5
"4879",1,4,54.4741702809988,-5,154,9,0.5,1,"26MP",5
"4880",1,4,58.5775574369982,-5,121,6,0.6,1,"26MP",5
"4881",1,3,62.8737414179996,7,71,9,0.2,2,"26MP",5
"4882",1,4,67.1945717519993,-5,148,9,0.3,1,"26MP",5
"4883",1,4,71.3852881739986,7,366,7,0.4,1,"26MP",5
"4884",1,3,75.5216157449977,7,175,9,0.1,1,"26MP",5
"4885",1,4,79.706392893997,-5,319,9,0.7,1,"26MP",5
"4886",1,1,0.0187627300001623,-5,169,7,0.2,1,"26MP",6
"4887",1,4,4.08924239699991,7,30,6,0.7,2,"26MP",6
"4888",1,4,8.07382005099862,7,253,9,0.5,2,"26MP",6
"4889",1,1,12.092684842999,-7,360,8,0.3,1,"26MP",6
"4890",1,2,16.2660923529984,-5,130,6,0.1,2,"26MP",6
"4891",1,4,20.2906541299999,-5,277,6,0.6,1,"26MP",6
"4892",1,2,24.4498543139998,-7,11,6,0.4,1,"26MP",6
"4893",1,2,28.7614806089987,7,8,6,0.2,1,"26MP",6
"4894",1,4,32.793836511999,5,137,9,0.7,2,"26MP",6
"4895",1,4,36.793765440998,7,364,7,0.5,2,"26MP",6
"4896",1,2,40.832735218999,-7,22,8,0.3,1,"26MP",6
"4897",1,1,44.9859232309973,-7,97,7,0.1,1,"26MP",6
"4898",1,4,49.7058452659985,7,409,8,0.6,2,"26MP",6
"4899",1,4,53.8025277929992,-7,159,8,0.4,1,"26MP",6
"4900",1,2,57.8738504969988,5,283,6,0.2,1,"26MP",6
"4901",1,4,62.1051931099973,-5,382,7,0.7,1,"26MP",6
"4902",1,4,66.176946517,-5,149,9,0.5,1,"26MP",6
"4903",1,1,70.233616751997,-5,132,6,0.3,1,"26MP",6
"4904",1,1,74.8260808019986,-7,150,6,0.1,1,"26MP",6
"4905",1,4,78.8663767459984,-5,145,7,0.6,1,"26MP",6
"4906",1,1,0.0170023820001006,7,101,6,0.1,0,"27MP",0
"4907",1,1,7.81609564300015,-5,427,6,0.4,0,"27MP",0
"4908",1,4,14.8438489870005,5,297,9,0.7,2,"27MP",0
"4909",1,4,19.9797164410002,7,175,6,0.5,2,"27MP",0
"4910",1,4,24.9967280970004,5,402,7,0.2,2,"27MP",0
"4911",1,4,29.812763633,7,299,7,0.6,2,"27MP",0
"4912",1,2,35.099090789,5,219,7,0.3,2,"27MP",0
"4913",1,1,41.1487807700005,5,70,6,0.1,0,"27MP",0
"4914",1,1,48.5891675530002,7,195,6,0.4,0,"27MP",0
"4915",1,3,57.150287122,-5,325,7,0.7,1,"27MP",0
"4916",1,4,63.117866738,7,107,9,0.5,2,"27MP",0
"4917",1,2,68.3805370099999,5,283,7,0.2,1,"27MP",0
"4918",1,4,73.8043576660002,5,113,8,0.6,2,"27MP",0
"4919",1,1,79.1490298389999,5,343,8,0.3,1,"27MP",0
"4920",1,1,86.0510609980001,7,418,9,0.1,1,"27MP",0
"4921",1,1,91.9801877030004,7,152,9,0.4,2,"27MP",0
"4922",1,4,96.6530685960006,7,96,6,0.7,2,"27MP",0
"4923",1,1,101.077081306,-7,182,8,0.5,1,"27MP",0
"4924",1,4,105.660968212001,7,59,9,0.2,2,"27MP",0
"4925",1,1,110.221579547,-7,337,7,0.6,1,"27MP",0
"4926",1,1,0.0267140220003057,7,277,6,0.1,1,"27MP",1
"4927",1,1,5.21526109099977,-7,104,8,0.5,1,"27MP",1
"4928",1,4,9.63847743600036,-5,181,7,0.6,1,"27MP",1
"4929",1,1,14.4236832589995,-7,379,9,0.3,2,"27MP",1
"4930",1,1,20.4257979459999,-5,162,6,0.7,1,"27MP",1
"4931",1,4,24.9541841239998,-5,188,9,0.4,1,"27MP",1
"4932",1,1,29.4886403250002,-7,251,8,0.2,1,"27MP",1
"4933",1,3,35.0949697939996,5,298,9,0.1,1,"27MP",1
"4934",1,3,41.2954654659998,-5,196,8,0.5,1,"27MP",1
"4935",1,4,46.40761991,-7,306,9,0.6,1,"27MP",1
"4936",1,3,51.0240164039997,-7,246,8,0.3,2,"27MP",1
"4937",1,4,56.4391060600001,-5,318,9,0.7,1,"27MP",1
"4938",1,1,61.1777180030003,5,189,7,0.4,2,"27MP",1
"4939",1,4,67.0723432389996,5,220,9,0.2,1,"27MP",1
"4940",1,4,71.3990698770003,7,299,9,0.1,1,"27MP",1
"4941",1,2,75.8479938190003,7,306,8,0.5,1,"27MP",1
"4942",1,4,81.112087857,-5,240,8,0.6,1,"27MP",1
"4943",1,3,85.4888824199998,-5,224,8,0.3,1,"27MP",1
"4944",1,4,90.7431810649996,-5,200,7,0.7,1,"27MP",1
"4945",1,1,95.4002519999994,5,420,6,0.4,2,"27MP",1
"4946",1,1,0.0234034020004401,7,38,8,0.4,1,"27MP",2
"4947",1,3,4.33541525200053,-7,116,9,0.2,2,"27MP",2
"4948",1,3,8.93860701199992,-5,167,6,0.3,2,"27MP",2
"4949",1,2,13.3141278120002,7,250,8,0.1,1,"27MP",2
"4950",1,4,19.0095508450004,5,296,9,0.7,2,"27MP",2
"4951",1,4,24.5086013170003,-7,251,7,0.6,1,"27MP",2
"4952",1,4,29.0265256290004,7,188,6,0.5,2,"27MP",2
"4953",1,1,33.4666426640006,-7,329,7,0.4,1,"27MP",2
"4954",1,2,37.9380549880007,5,7,8,0.2,2,"27MP",2
"4955",1,1,42.9456338059999,5,349,8,0.3,1,"27MP",2
"4956",1,1,49.2517812810001,7,408,6,0.1,1,"27MP",2
"4957",1,4,53.6422443720003,5,107,6,0.7,2,"27MP",2
"4958",1,4,57.8035805610007,7,139,8,0.6,2,"27MP",2
"4959",1,4,62.1937031750003,7,198,8,0.5,2,"27MP",2
"4960",1,4,66.6315513670006,5,381,9,0.4,2,"27MP",2
"4961",1,4,70.9691391730003,7,199,7,0.2,2,"27MP",2
"4962",1,1,75.3546493969998,5,403,9,0.3,1,"27MP",2
"4963",1,1,80.4501490740004,5,336,8,0.1,1,"27MP",2
"4964",1,4,85.1223823500004,-5,60,9,0.7,1,"27MP",2
"4965",1,4,90.1148143979999,7,142,6,0.6,2,"27MP",2
"4966",1,1,0.0170908969994343,-5,88,6,0.5,1,"27MP",3
"4967",1,2,5.73777095399964,-7,147,9,0.1,1,"27MP",3
"4968",1,4,10.2415743789998,-7,155,7,0.7,1,"27MP",3
"4969",1,4,14.8580471259993,7,341,6,0.4,2,"27MP",3
"4970",1,3,19.4262621190001,7,384,6,0.6,1,"27MP",3
"4971",1,1,23.7289645339997,7,179,7,0.2,2,"27MP",3
"4972",1,1,28.3937278529993,-7,321,9,0.3,1,"27MP",3
"4973",1,4,33.5856929369993,7,277,8,0.5,2,"27MP",3
"4974",1,1,37.8254551539994,-5,403,9,0.1,1,"27MP",3
"4975",1,4,42.0331783299998,5,200,9,0.7,2,"27MP",3
"4976",1,1,46.409531538,-7,98,6,0.4,1,"27MP",3
"4977",1,4,50.8270018719995,7,237,9,0.6,2,"27MP",3
"4978",1,1,55.314101815,5,126,6,0.2,1,"27MP",3
"4979",1,1,60.0577753039997,7,5,9,0.3,1,"27MP",3
"4980",1,4,64.0101055699997,7,224,7,0.5,2,"27MP",3
"4981",1,1,68.2824149259995,-5,8,6,0.1,1,"27MP",3
"4982",1,4,72.3942945549998,-5,153,9,0.7,1,"27MP",3
"4983",1,3,76.7143268909995,-5,162,7,0.4,2,"27MP",3
"4984",1,4,81.1938582009998,5,326,6,0.6,2,"27MP",3
"4985",1,1,85.5137927239994,7,307,7,0.2,1,"27MP",3
